날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2(ppm),PM10_등급,PM25_등급,위험지역,PM10_점수,PM25_점수,공기질_가중스코어,공기질_위험등급,월,계절
2019-06-14,양천구,37.0,21.0,0.036,0.026,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-14,영등포구,47.0,34.0,0.03,0.034,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-14,용산구,24.0,19.0,0.036,0.031,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-14,은평구,35.0,24.0,0.049,0.015,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-14,종로구,26.0,17.0,0.043,0.018,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-14,중구,26.0,17.0,0.05,0.02,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-14,중랑구,26.0,21.0,0.041,0.018,0.3,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,강남구,25.0,16.0,0.032,0.026,0.3,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,강동구,29.0,20.0,0.029,0.031,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,강북구,30.0,17.0,0.04,0.017,0.4,0.002,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,강서구,27.0,18.0,0.043,0.025,0.4,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,관악구,36.0,24.0,0.04,0.03,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,광진구,34.0,27.0,0.028,0.026,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,구로구,37.0,27.0,0.038,0.025,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,금천구,25.0,18.0,0.032,0.029,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,노원구,27.0,18.0,0.034,0.023,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,도봉구,33.0,19.0,0.043,0.014,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,동대문구,22.0,15.0,0.043,0.024,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-13,동작구,29.0,18.0,0.036,0.026,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,마포구,40.0,26.0,0.037,0.02,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,서대문구,33.0,21.0,0.04,0.019,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,서초구,35.0,26.0,0.037,0.03,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,성동구,32.0,20.0,0.041,0.034,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,성북구,38.0,22.0,0.034,0.029,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,송파구,32.0,20.0,0.034,0.037,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,양천구,32.0,19.0,0.034,0.028,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,영등포구,40.0,27.0,0.028,0.036,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,용산구,21.0,16.0,0.033,0.035,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-13,은평구,34.0,22.0,0.042,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-13,종로구,24.0,15.0,0.037,0.027,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-13,중구,22.0,15.0,0.043,0.029,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-13,중랑구,22.0,18.0,0.04,0.022,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-12,강남구,24.0,13.0,0.026,0.024,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,강동구,26.0,15.0,0.023,0.029,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,강북구,29.0,14.0,0.036,0.013,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,강서구,26.0,15.0,0.033,0.026,0.4,0.006,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,관악구,39.0,24.0,0.029,0.034,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,광진구,32.0,23.0,0.022,0.026,0.6,0.002,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,구로구,42.0,25.0,0.03,0.027,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,금천구,26.0,17.0,0.024,0.031,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-12,노원구,26.0,16.0,0.027,0.023,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-12,도봉구,33.0,15.0,0.037,0.012,0.4,0.003,보통,좋음,안전,2,1,1.4,저위험,6,여름
2019-06-12,동대문구,21.0,12.0,0.031,0.025,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,동작구,28.0,16.0,0.028,0.028,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-12,마포구,39.0,23.0,0.027,0.024,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,서대문구,32.0,17.0,0.032,0.017,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,서초구,37.0,25.0,0.026,0.033,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,성동구,36.0,19.0,0.027,0.039,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,성북구,33.0,19.0,0.026,0.028,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,송파구,35.0,21.0,0.024,0.039,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,양천구,29.0,16.0,0.028,0.028,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-12,영등포구,44.0,22.0,0.024,0.036,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,용산구,20.0,13.0,0.025,0.034,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,은평구,33.0,19.0,0.034,0.022,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-12,종로구,23.0,13.0,0.029,0.027,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,중구,21.0,12.0,0.034,0.027,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-12,중랑구,20.0,14.0,0.034,0.019,0.3,0.006,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,강남구,10.0,5.0,0.031,0.014,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,강동구,11.0,6.0,0.029,0.014,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,강북구,12.0,5.0,0.036,0.009,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,강서구,11.0,6.0,0.041,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,관악구,18.0,11.0,0.037,0.021,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,광진구,13.0,10.0,0.031,0.015,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,구로구,15.0,8.0,0.038,0.016,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,금천구,14.0,9.0,0.03,0.02,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,노원구,12.0,7.0,0.03,0.016,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,도봉구,13.0,6.0,0.038,0.01,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,동대문구,7.0,5.0,0.039,0.015,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,동작구,14.0,6.0,0.031,0.021,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,마포구,15.0,10.0,0.039,0.013,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,서대문구,12.0,6.0,0.042,0.01,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,서초구,15.0,10.0,0.036,0.018,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,성동구,11.0,5.0,0.043,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,성북구,15.0,7.0,0.033,0.019,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,송파구,14.0,8.0,0.036,0.021,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,양천구,15.0,6.0,0.032,0.018,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,영등포구,19.0,10.0,0.032,0.022,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,용산구,6.0,3.0,0.035,0.018,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,은평구,15.0,11.0,0.042,0.015,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,종로구,12.0,6.0,0.036,0.016,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,중구,9.0,6.0,0.041,0.018,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-11,중랑구,7.0,5.0,0.036,0.013,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,강남구,9.0,4.0,0.022,0.012,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,강동구,9.0,4.0,0.024,0.009,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,강북구,10.0,3.0,0.027,0.01,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,강서구,8.0,5.0,0.03,0.017,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,관악구,13.0,9.0,0.027,0.016,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,광진구,11.0,11.0,0.025,0.014,0.4,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,구로구,12.0,9.0,0.029,0.012,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,금천구,13.0,8.0,0.024,0.012,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,노원구,9.0,5.0,0.027,0.01,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,도봉구,10.0,4.0,0.029,0.008,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,동대문구,5.0,3.0,0.029,0.014,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,동작구,13.0,5.0,0.026,0.016,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,마포구,11.0,9.0,0.032,0.01,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,서대문구,9.0,5.0,0.034,0.008,0.6,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,서초구,12.0,11.0,0.028,0.014,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,성동구,10.0,5.0,0.034,0.012,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,성북구,11.0,6.0,0.026,0.018,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,송파구,12.0,8.0,0.029,0.015,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,양천구,10.0,5.0,0.024,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,영등포구,16.0,11.0,0.026,0.013,0.2,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,용산구,4.0,2.0,0.03,0.013,0.2,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,은평구,10.0,9.0,0.032,0.014,0.1,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,종로구,9.0,5.0,0.027,0.014,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,중구,9.0,5.0,0.029,0.02,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-10,중랑구,5.0,4.0,0.03,0.01,0.2,0.006,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-09,강남구,30.0,22.0,0.045,0.014,0.4,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,강동구,35.0,26.0,0.036,0.02,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,강북구,34.0,22.0,0.043,0.011,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,강서구,27.0,19.0,0.055,0.017,0.4,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,관악구,44.0,29.0,0.048,0.017,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,광진구,52.0,44.0,0.045,0.018,0.7,0.006,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,구로구,43.0,37.0,0.051,0.013,0.3,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,금천구,31.0,24.0,0.04,0.019,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,노원구,32.0,25.0,0.041,0.015,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,도봉구,41.0,29.0,0.052,0.01,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,동대문구,26.0,21.0,0.049,0.016,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,동작구,35.0,26.0,0.042,0.019,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,마포구,46.0,38.0,0.049,0.015,0.3,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,서대문구,41.0,34.0,0.05,0.012,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,서초구,45.0,41.0,0.052,0.016,0.4,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,성동구,44.0,36.0,0.058,0.021,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,성북구,48.0,35.0,0.047,0.019,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,송파구,46.0,37.0,0.049,0.023,0.5,0.005,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,양천구,31.0,21.0,0.043,0.016,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,영등포구,45.0,38.0,0.043,0.014,0.3,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-09,용산구,24.0,22.0,0.048,0.022,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,은평구,40.0,30.0,0.053,0.015,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-09,종로구,26.0,18.0,0.045,0.017,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,중구,29.0,20.0,0.054,0.019,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-09,중랑구,28.0,26.0,0.049,0.015,0.4,0.007,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,강남구,20.0,13.0,0.039,0.018,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,강동구,24.0,14.0,0.035,0.022,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,강북구,27.0,13.0,0.042,0.013,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,강서구,25.0,17.0,0.051,0.026,0.5,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,관악구,28.0,17.0,0.043,0.027,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,광진구,29.0,22.0,0.042,0.02,0.6,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,구로구,28.0,19.0,0.048,0.021,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,금천구,25.0,17.0,0.035,0.025,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,노원구,25.0,16.0,0.038,0.019,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,도봉구,28.0,16.0,0.047,0.013,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,동대문구,19.0,13.0,0.045,0.021,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,동작구,27.0,16.0,0.038,0.026,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,마포구,27.0,21.0,0.046,0.021,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,서대문구,27.0,15.0,0.048,0.018,0.7,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,서초구,31.0,20.0,0.045,0.026,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-08,성동구,25.0,16.0,0.05,0.025,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,성북구,32.0,19.0,0.039,0.026,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-08,송파구,26.0,17.0,0.042,0.028,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,양천구,27.0,15.0,0.041,0.026,0.5,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,영등포구,29.0,19.0,0.038,0.023,0.3,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,용산구,18.0,13.0,0.043,0.026,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,은평구,26.0,18.0,0.046,0.022,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-08,종로구,21.0,13.0,0.041,0.024,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,중구,20.0,13.0,0.05,0.025,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-08,중랑구,18.0,15.0,0.047,0.015,0.3,0.006,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,강남구,10.0,6.0,0.043,0.011,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,강동구,10.0,7.0,0.041,0.01,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,강북구,13.0,6.0,0.046,0.007,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,강서구,12.0,9.0,0.053,0.016,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,관악구,15.0,12.0,0.05,0.016,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,광진구,13.0,13.0,0.05,0.011,0.5,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,구로구,10.0,11.0,0.054,0.012,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,금천구,13.0,10.0,0.04,0.013,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,노원구,11.0,8.0,0.045,0.01,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,도봉구,16.0,7.0,0.055,0.008,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,동대문구,8.0,6.0,0.043,0.015,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,동작구,17.0,8.0,0.046,0.016,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,마포구,14.0,13.0,0.055,0.009,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,서대문구,11.0,8.0,0.058,0.009,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,서초구,17.0,15.0,0.052,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,성동구,13.0,9.0,0.061,0.014,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,성북구,15.0,11.0,0.046,0.019,0.6,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,송파구,12.0,9.0,0.054,0.017,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,양천구,15.0,7.0,0.038,0.015,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,영등포구,18.0,14.0,0.043,0.011,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,용산구,6.0,5.0,0.053,0.012,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,은평구,14.0,13.0,0.058,0.011,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,종로구,11.0,6.0,0.046,0.014,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,중구,11.0,7.0,0.054,0.019,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-07,중랑구,9.0,7.0,0.048,0.012,0.3,0.007,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-06,강남구,45.0,29.0,0.021,0.029,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,강동구,50.0,32.0,0.021,0.033,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,강북구,71.0,41.0,0.031,0.02,0.6,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,강서구,49.0,33.0,0.024,0.036,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,관악구,70.0,49.0,0.024,0.038,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,광진구,73.0,62.0,0.028,0.029,0.8,0.006,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,구로구,68.0,58.0,0.022,0.033,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,금천구,44.0,30.0,0.016,0.039,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,노원구,55.0,36.0,0.029,0.025,0.5,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,도봉구,81.0,59.0,0.037,0.019,0.6,0.003,나쁨,나쁨,위험,3,3,3.0,중간위험,6,여름
2019-06-06,동대문구,46.0,31.0,0.023,0.034,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,동작구,55.0,34.0,0.023,0.039,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,마포구,70.0,51.0,0.025,0.027,0.5,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,서대문구,65.0,51.0,0.033,0.024,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,서초구,67.0,52.0,0.028,0.035,0.5,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,성동구,70.0,52.0,0.032,0.038,0.6,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,성북구,70.0,57.0,0.028,0.036,0.9,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,송파구,64.0,47.0,0.03,0.037,0.6,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,양천구,55.0,32.0,0.015,0.036,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,영등포구,74.0,57.0,0.022,0.032,0.5,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,용산구,40.0,30.0,0.025,0.037,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,은평구,62.0,45.0,0.034,0.025,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-06,종로구,46.0,26.0,0.026,0.034,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,중구,47.0,32.0,0.029,0.039,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-06,중랑구,49.0,35.0,0.028,0.026,0.5,0.007,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,강남구,42.0,29.0,0.031,0.027,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,강동구,47.0,32.0,0.028,0.034,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,강북구,48.0,27.0,0.033,0.017,0.4,0.002,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,강서구,45.0,31.0,0.037,0.029,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,관악구,68.0,48.0,0.041,0.028,0.3,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,광진구,70.0,56.0,0.032,0.031,0.7,0.006,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,구로구,65.0,58.0,0.042,0.023,0.3,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,금천구,42.0,30.0,0.028,0.027,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,노원구,43.0,29.0,0.03,0.026,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,도봉구,62.0,41.0,0.043,0.016,0.4,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,동대문구,39.0,28.0,0.033,0.031,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,동작구,48.0,34.0,0.036,0.029,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
